GSM,255,3,32067,671,0,31.6728,49.1699,3749,29,1,1384828142,1766522223,0
GSM,255,3,32067,683,0,31.5012,49.1695,7310,30,1,1384829178,1766522222,0
GSM,255,3,33167,2441,0,31.3619,49.3301,4020,50,1,1384830212,1763192164,0
GSM,255,3,27047,4342,0,30.7519,49.9758,7687,50,1,1384834733,1763012641,0
GSM,255,3,27047,6342,0,30.7451,49.9843,59380,50,1,1384897461,1763012641,0
GSM,255,3,33167,4331,0,31.2078,49.4846,3867,28,1,1384900571,1766522222,0
GSM,255,3,33167,4141,0,31.3119,49.4152,5557,50,1,1384901110,1766522222,0
GSM,255,3,34001,4493,0,32.4064,48.8733,3224,9,1,1384907238,1763192165,0
GSM,255,3,34001,4932,0,32.7823,48.7055,3077,8,1,1384911082,1763192165,0
GSM,255,3,36600,27893,0,30.756,46.4735,687,49,1,1385631016,1752921662,0
GSM,255,3,27138,39881,0,30.5517,50.3834,1532,50,1,1385989069,1770745622,0
GSM,255,3,36600,38422,0,30.7563,46.4743,1000,19,1,1386076293,1752921662,0
GSM,255,3,38180,8383,0,30.7194,46.4837,594,29,1,1386226152,1752921663,0
GSM,255,3,38180,6732,0,30.7168,46.4923,1101,17,1,1386226773,1752921664,0
GSM,255,3,38180,26043,0,30.7201,46.4792,2146,27,1,1386228241,1752921663,0
GSM,255,3,10196,7012,0,24.0142,49.8061,1000,22,1,1387549318,1728480068,0
GSM,255,3,10194,9032,0,24.0154,49.8338,682,28,1,1387657345,1729508342,0
GSM,255,1,1852,22122,0,30.5991,50.5409,1854,50,1,1389595652,1746253394,0
GSM,255,1,1821,7002,0,30.445,50.4527,1181,27,1,1390511684,1763956174,0
GSM,255,1,1821,14545,0,30.4441,50.448,1275,27,1,1390511684,1763956299,0
GSM,255,1,1821,14546,0,30.4315,50.446,7694,27,1,1390511684,1761538104,0
GSM,255,1,1821,8156,0,30.4357,50.4545,15927,27,1,1390511687,1766380206,0
GSM,255,1,1821,6431,0,30.4317,50.4493,1000,23,1,1390511688,1728880865,0
GSM,255,1,1821,8157,0,30.4372,50.4495,500,27,1,1390511688,1766380206,0
GSM,255,1,1821,20743,0,30.4327,50.4525,1000,20,1,1390511689,1763872381,0
GSM,255,1,1821,20741,0,30.4435,50.4521,1461,26,1,1390511689,1763956280,0
GSM,255,1,1821,22633,0,30.4291,50.4572,3897,27,1,1390511689,1745210218,0
GSM,255,3,47080,7412,0,34.605,48.502,1024,50,1,1392096098,1763012641,0
GSM,255,3,36600,8612,0,30.7399,46.4541,2335,50,1,1392736463,1750677608,0
